Id,Time,Machine,Component,Parameter,Value
367,03-05-2022 13:00,Dozer_1,Engine,Temparature,758.89
368,03-05-2022 13:10,Dozer_1,Engine,Temparature,592.11
369,03-05-2022 13:20,Backhoe_Loader_1,Misc,Air Filter Pressure,21.77
370,03-05-2022 13:30,Articulated_Truck_1,Drive,Pedal Sensor,6.48
371,03-05-2022 13:40,Dozer_1,Misc,System Voltage,52.09
372,03-05-2022 13:50,Dozer_1,Engine,Oil Pressure,60.02
373,03-05-2022 14:00,Backhoe_Loader_1,Misc,Exhaust Gas Temparature,1617.0
374,03-05-2022 14:10,Dozer_1,Drive,Pedal Sensor,3.75
375,03-05-2022 14:20,Backhoe_Loader_1,Drive,Brake Control,0.99
376,03-05-2022 14:30,Excavator_1,Fuel,Pressure,109.29
377,03-05-2022 14:40,Backhoe_Loader_1,Fuel,Level,1.24
378,03-05-2022 14:50,Dozer_1,Misc,Exhaust Gas Temparature,255.48
379,03-05-2022 15:00,Articulated_Truck_1,Drive,Pedal Sensor,10.94
380,03-05-2022 15:10,Excavator_1,Engine,Oil Pressure,35.58
381,03-05-2022 15:20,Backhoe_Loader_1,Fuel,Temparature,678.42
382,03-05-2022 15:30,Backhoe_Loader_1,Drive,Transmission Pressure,1840.25
383,03-05-2022 15:40,Dozer_1,Misc,Hydraulic Pump Rate,130.67
384,03-05-2022 15:50,Articulated_Truck_1,Fuel,Water in Fuel,4969.22
385,03-05-2022 16:00,Excavator_1,Engine,Oil Pressure,51.59
386,03-05-2022 16:10,Dozer_1,Misc,Hydraulic Pump Rate,342.57
387,03-05-2022 16:20,Excavator_1,Fuel,Temparature,115.78
388,03-05-2022 16:30,Dozer_1,Fuel,Temparature,602.89
389,03-05-2022 16:40,Backhoe_Loader_1,Fuel,Level,2.35
390,03-05-2022 16:50,Excavator_1,Engine,Speed,3303.22
391,03-05-2022 17:00,Dozer_1,Misc,Air Filter Pressure,3.24
392,03-05-2022 17:10,Backhoe_Loader_1,Fuel,Level,0.33
393,03-05-2022 17:20,Excavator_1,Misc,Exhaust Gas Temparature,1396.88
394,03-05-2022 17:30,Articulated_Truck_1,Misc,Air Filter Pressure,25.75
395,03-05-2022 17:40,Backhoe_Loader_1,Engine,Temparature,307.57
396,03-05-2022 17:50,Excavator_1,Engine,Oil Pressure,140.28
397,03-05-2022 18:00,Dozer_1,Drive,Pedal Sensor,0.55
398,03-05-2022 18:10,Backhoe_Loader_1,Engine,Temparature,664.59
399,03-05-2022 18:20,Articulated_Truck_1,Engine,Temparature,260.93
400,03-05-2022 18:30,Dozer_1,Engine,Temparature,130.92
401,03-05-2022 18:40,Excavator_1,Drive,Brake Control,1.4
402,03-05-2022 18:50,Backhoe_Loader_1,Drive,Pedal Sensor,28.47
403,03-05-2022 19:00,Dozer_1,Fuel,Pressure,79.72
404,03-05-2022 19:10,Articulated_Truck_1,Misc,System Voltage,18.11
405,03-05-2022 19:20,Dozer_1,Misc,System Voltage,95.06
406,03-05-2022 19:30,Excavator_1,Misc,Exhaust Gas Temparature,822.79
407,03-05-2022 19:40,Dozer_1,Misc,Hydraulic Pump Rate,321.42
408,03-05-2022 19:50,Dozer_1,Engine,Speed,3680.56
409,03-05-2022 20:00,Articulated_Truck_1,Engine,Speed,4264.14
410,03-05-2022 20:10,Excavator_1,Fuel,Water in Fuel,5501.86
411,03-05-2022 20:20,Dozer_1,Engine,Speed,2006.08
412,03-05-2022 20:30,Dozer_1,Misc,Exhaust Gas Temparature,740.41
413,03-05-2022 20:40,Dozer_1,Misc,Exhaust Gas Temparature,521.45
414,03-05-2022 20:50,Dozer_1,Engine,Speed,83.34
415,03-05-2022 21:00,Excavator_1,Engine,Speed,614.12
416,03-05-2022 21:10,Dozer_1,Fuel,Water in Fuel,5923.63
417,03-05-2022 21:20,Dozer_1,Misc,Hydraulic Pump Rate,281.17
418,03-05-2022 21:30,Backhoe_Loader_1,Engine,Temparature,177.81
419,03-05-2022 21:40,Backhoe_Loader_1,Drive,Brake Control,1.61
420,03-05-2022 21:50,Excavator_1,Fuel,Level,3.97
421,03-05-2022 22:00,Articulated_Truck_1,Fuel,Level,4.59
422,03-05-2022 22:10,Backhoe_Loader_1,Fuel,Pressure,161.67
423,03-05-2022 22:20,Articulated_Truck_1,Engine,Temparature,339.21
424,03-05-2022 22:30,Excavator_1,Drive,Pedal Sensor,17.34
425,03-05-2022 22:40,Excavator_1,Drive,Transmission Pressure,1080.75
426,03-05-2022 22:50,Backhoe_Loader_1,Fuel,Water in Fuel,1124.4
427,03-05-2022 23:00,Excavator_1,Drive,Pedal Sensor,21.19
428,03-05-2022 23:10,Backhoe_Loader_1,Engine,Oil Pressure,85.74
429,03-05-2022 23:20,Dozer_1,Drive,Pedal Sensor,26.24
430,03-05-2022 23:30,Dozer_1,Drive,Pedal Sensor,27.0
431,03-05-2022 23:40,Backhoe_Loader_1,Drive,Pedal Sensor,14.63
432,03-05-2022 23:50,Backhoe_Loader_1,Fuel,Pressure,113.65
433,04-05-2022 00:00,Dozer_1,Misc,System Voltage,70.57
434,04-05-2022 00:10,Dozer_1,Drive,Transmission Pressure,1089.38
435,04-05-2022 00:20,Excavator_1,Fuel,Water in Fuel,6020.07
436,04-05-2022 00:30,Articulated_Truck_1,Engine,Temparature,67.71
437,04-05-2022 00:40,Dozer_1,Misc,Exhaust Gas Temparature,646.39
438,04-05-2022 00:50,Articulated_Truck_1,Fuel,Temparature,454.68
439,04-05-2022 01:00,Dozer_1,Fuel,Level,2.87
440,04-05-2022 01:10,Articulated_Truck_1,Misc,Hydraulic Pump Rate,363.01
441,04-05-2022 01:20,Backhoe_Loader_1,Engine,Oil Pressure,114.97
442,04-05-2022 01:30,Dozer_1,Drive,Brake Control,2.05
443,04-05-2022 01:40,Excavator_1,Engine,Temparature,738.62
444,04-05-2022 01:50,Dozer_1,Fuel,Water in Fuel,6491.95
445,04-05-2022 02:00,Backhoe_Loader_1,Engine,Oil Pressure,52.36
446,04-05-2022 02:10,Backhoe_Loader_1,Drive,Pedal Sensor,17.57
447,04-05-2022 02:20,Excavator_1,Fuel,Pressure,138.24
448,04-05-2022 02:30,Articulated_Truck_1,Drive,Brake Control,3.4
449,04-05-2022 02:40,Dozer_1,Fuel,Level,2.83
450,04-05-2022 02:50,Excavator_1,Fuel,Water in Fuel,226.93
451,04-05-2022 03:00,Backhoe_Loader_1,Drive,Transmission Pressure,1702.17
452,04-05-2022 03:10,Dozer_1,Drive,Brake Control,2.12
453,04-05-2022 03:20,Excavator_1,Fuel,Temparature,242.9
454,04-05-2022 03:30,Dozer_1,Misc,Hydraulic Pump Rate,352.85
455,04-05-2022 03:40,Dozer_1,Drive,Brake Control,2.24
456,04-05-2022 03:50,Articulated_Truck_1,Engine,Oil Pressure,50.66
457,04-05-2022 04:00,Dozer_1,Engine,Speed,5685.83
458,04-05-2022 04:10,Backhoe_Loader_1,Engine,Oil Pressure,46.45
459,04-05-2022 04:20,Dozer_1,Fuel,Water in Fuel,3425.58
460,04-05-2022 04:30,Dozer_1,Engine,Speed,2047.36
461,04-05-2022 04:40,Excavator_1,Misc,System Voltage,26.85
462,04-05-2022 04:50,Backhoe_Loader_1,Fuel,Temparature,590.35
463,04-05-2022 05:00,Backhoe_Loader_1,Engine,Temparature,754.19
464,04-05-2022 05:10,Backhoe_Loader_1,Engine,Oil Pressure,129.94
465,04-05-2022 05:20,Articulated_Truck_1,Fuel,Temparature,193.89
466,04-05-2022 05:30,Dozer_1,Engine,Oil Pressure,93.28
467,04-05-2022 05:40,Backhoe_Loader_1,Fuel,Pressure,56.11
468,04-05-2022 05:50,Dozer_1,Fuel,Pressure,121.24
469,04-05-2022 06:00,Backhoe_Loader_1,Fuel,Temparature,360.7
470,04-05-2022 06:10,Dozer_1,Drive,Transmission Pressure,581.77
471,04-05-2022 06:20,Excavator_1,Fuel,Pressure,77.98
472,04-05-2022 06:30,Dozer_1,Engine,Oil Pressure,60.38
473,04-05-2022 06:40,Dozer_1,Fuel,Temparature,368.87
474,04-05-2022 06:50,Articulated_Truck_1,Misc,Hydraulic Pump Rate,417.67
475,04-05-2022 07:00,Dozer_1,Fuel,Level,3.47
476,04-05-2022 07:10,Excavator_1,Fuel,Pressure,180.01
477,04-05-2022 07:20,Backhoe_Loader_1,Misc,Exhaust Gas Temparature,1043.81
478,04-05-2022 07:30,Dozer_1,Drive,Pedal Sensor,27.92
479,04-05-2022 07:40,Articulated_Truck_1,Engine,Speed,6266.75
480,04-05-2022 07:50,Backhoe_Loader_1,Drive,Pedal Sensor,15.09
481,04-05-2022 08:00,Articulated_Truck_1,Fuel,Level,0.82
482,04-05-2022 08:10,Backhoe_Loader_1,Engine,Speed,1530.92
483,04-05-2022 08:20,Excavator_1,Engine,Speed,4881.13
484,04-05-2022 08:30,Dozer_1,Engine,Temparature,562.1
485,04-05-2022 08:40,Backhoe_Loader_1,Engine,Temparature,102.07
486,04-05-2022 08:50,Articulated_Truck_1,Drive,Brake Control,2.99
487,04-05-2022 09:00,Backhoe_Loader_1,Drive,Pedal Sensor,24.62
488,04-05-2022 09:10,Dozer_1,Misc,Exhaust Gas Temparature,473.78
489,04-05-2022 09:20,Backhoe_Loader_1,Misc,Exhaust Gas Temparature,1028.13
490,04-05-2022 09:30,Dozer_1,Misc,System Voltage,79.9
491,04-05-2022 09:40,Dozer_1,Fuel,Temparature,276.96
492,04-05-2022 09:50,Dozer_1,Drive,Transmission Pressure,1337.16
493,04-05-2022 10:00,Backhoe_Loader_1,Misc,Exhaust Gas Temparature,1559.74
494,04-05-2022 10:10,Excavator_1,Fuel,Temparature,549.0
495,04-05-2022 10:20,Dozer_1,Fuel,Temparature,302.23
496,04-05-2022 10:30,Dozer_1,Misc,Hydraulic Pump Rate,281.42
497,04-05-2022 10:40,Dozer_1,Fuel,Level,3.1
498,04-05-2022 10:50,Backhoe_Loader_1,Fuel,Temparature,737.93
499,04-05-2022 11:00,Excavator_1,Drive,Transmission Pressure,737.77
500,04-05-2022 11:10,Dozer_1,Drive,Brake Control,2.93
501,04-05-2022 11:20,Backhoe_Loader_1,Engine,Oil Pressure,39.51
502,04-05-2022 11:30,Dozer_1,Drive,Brake Control,1.75
503,04-05-2022 11:40,Excavator_1,Drive,Pedal Sensor,4.24
504,04-05-2022 11:50,Excavator_1,Fuel,Pressure,130.82
505,04-05-2022 12:00,Dozer_1,Engine,Temparature,316.83
506,04-05-2022 12:10,Backhoe_Loader_1,Drive,Pedal Sensor,14.53
507,04-05-2022 12:20,Backhoe_Loader_1,Engine,Oil Pressure,24.08
508,04-05-2022 12:30,Articulated_Truck_1,Engine,Speed,3985.06
509,04-05-2022 12:40,Dozer_1,Fuel,Temparature,652.94
510,04-05-2022 12:50,Excavator_1,Engine,Speed,4753.65
511,04-05-2022 13:00,Dozer_1,Engine,Speed,4184.27
512,04-05-2022 13:10,Backhoe_Loader_1,Misc,Hydraulic Pump Rate,421.68
513,04-05-2022 13:20,Dozer_1,Misc,Hydraulic Pump Rate,167.04
514,04-05-2022 13:30,Backhoe_Loader_1,Misc,Air Filter Pressure,32.33
515,04-05-2022 13:40,Articulated_Truck_1,Fuel,Water in Fuel,5033.62
516,04-05-2022 13:50,Excavator_1,Fuel,Water in Fuel,3659.72
517,04-05-2022 14:00,Backhoe_Loader_1,Misc,System Voltage,51.71
518,04-05-2022 14:10,Dozer_1,Drive,Transmission Pressure,1391.03
519,04-05-2022 14:20,Articulated_Truck_1,Drive,Brake Control,2.71
520,04-05-2022 14:30,Dozer_1,Drive,Brake Control,3.98
521,04-05-2022 14:40,Backhoe_Loader_1,Engine,Speed,4172.88
522,04-05-2022 14:50,Backhoe_Loader_1,Fuel,Pressure,52.65
523,04-05-2022 15:00,Dozer_1,Drive,Brake Control,2.15
524,04-05-2022 15:10,Backhoe_Loader_1,Misc,System Voltage,52.68
525,04-05-2022 15:20,Backhoe_Loader_1,Engine,Oil Pressure,128.02
526,04-05-2022 15:30,Backhoe_Loader_1,Engine,Speed,6438.59
527,04-05-2022 15:40,Articulated_Truck_1,Misc,Exhaust Gas Temparature,894.33
528,04-05-2022 15:50,Dozer_1,Engine,Oil Pressure,119.29
529,04-05-2022 16:00,Dozer_1,Fuel,Temparature,233.98
530,04-05-2022 16:10,Backhoe_Loader_1,Fuel,Pressure,127.15
531,04-05-2022 16:20,Articulated_Truck_1,Engine,Speed,5453.77
532,04-05-2022 16:30,Articulated_Truck_1,Fuel,Temparature,567.99
533,04-05-2022 16:40,Backhoe_Loader_1,Engine,Oil Pressure,29.76
534,04-05-2022 16:50,Articulated_Truck_1,Engine,Temparature,734.33
535,04-05-2022 17:00,Dozer_1,Drive,Transmission Pressure,49.54
536,04-05-2022 17:10,Backhoe_Loader_1,Misc,Hydraulic Pump Rate,355.74
537,04-05-2022 17:20,Backhoe_Loader_1,Drive,Brake Control,2.13
538,04-05-2022 17:30,Articulated_Truck_1,Engine,Temparature,81.51
539,04-05-2022 17:40,Excavator_1,Drive,Transmission Pressure,718.79
540,04-05-2022 17:50,Dozer_1,Misc,Air Filter Pressure,21.57
541,04-05-2022 18:00,Articulated_Truck_1,Drive,Brake Control,2.83
542,04-05-2022 18:10,Dozer_1,Drive,Brake Control,2.88
543,04-05-2022 18:20,Articulated_Truck_1,Engine,Oil Pressure,51.59
544,04-05-2022 18:30,Articulated_Truck_1,Drive,Pedal Sensor,5.65
545,04-05-2022 18:40,Excavator_1,Misc,Hydraulic Pump Rate,231.03
546,04-05-2022 18:50,Excavator_1,Fuel,Pressure,186.73
547,04-05-2022 19:00,Articulated_Truck_1,Misc,Air Filter Pressure,13.21
548,04-05-2022 19:10,Excavator_1,Engine,Speed,63.41
549,04-05-2022 19:20,Excavator_1,Engine,Oil Pressure,143.73
550,04-05-2022 19:30,Dozer_1,Drive,Transmission Pressure,1959.43
551,04-05-2022 19:40,Excavator_1,Engine,Temparature,277.8
552,04-05-2022 19:50,Dozer_1,Misc,System Voltage,12.47
553,04-05-2022 20:00,Excavator_1,Misc,Air Filter Pressure,13.69
554,04-05-2022 20:10,Articulated_Truck_1,Fuel,Level,0.08
555,04-05-2022 20:20,Articulated_Truck_1,Engine,Oil Pressure,99.13
556,04-05-2022 20:30,Articulated_Truck_1,Fuel,Pressure,139.77
557,04-05-2022 20:40,Excavator_1,Fuel,Temparature,533.65
558,04-05-2022 20:50,Excavator_1,Fuel,Level,1.38
559,04-05-2022 21:00,Backhoe_Loader_1,Misc,Air Filter Pressure,20.49
560,04-05-2022 21:10,Dozer_1,Misc,Exhaust Gas Temparature,724.65
561,04-05-2022 21:20,Excavator_1,Engine,Speed,833.65
562,04-05-2022 21:30,Articulated_Truck_1,Misc,Hydraulic Pump Rate,171.49
563,04-05-2022 21:40,Dozer_1,Drive,Pedal Sensor,19.38
564,04-05-2022 21:50,Excavator_1,Drive,Brake Control,2.0
565,04-05-2022 22:00,Excavator_1,Fuel,Water in Fuel,6886.35
566,04-05-2022 22:10,Dozer_1,Misc,Hydraulic Pump Rate,271.81
567,04-05-2022 22:20,Backhoe_Loader_1,Fuel,Temparature,779.49
568,04-05-2022 22:30,Dozer_1,Engine,Temparature,48.94
569,04-05-2022 22:40,Excavator_1,Engine,Temparature,732.91
570,04-05-2022 22:50,Dozer_1,Fuel,Level,3.43
571,04-05-2022 23:00,Dozer_1,Engine,Oil Pressure,122.06
572,04-05-2022 23:10,Articulated_Truck_1,Drive,Pedal Sensor,26.7
573,04-05-2022 23:20,Articulated_Truck_1,Fuel,Water in Fuel,6945.27
574,04-05-2022 23:30,Backhoe_Loader_1,Fuel,Pressure,122.66
575,04-05-2022 23:40,Articulated_Truck_1,Engine,Temparature,539.3
576,04-05-2022 23:50,Articulated_Truck_1,Engine,Temparature,315.06
577,05-05-2022 00:00,Dozer_1,Misc,System Voltage,78.8
578,05-05-2022 00:10,Dozer_1,Drive,Pedal Sensor,23.9
579,05-05-2022 00:20,Excavator_1,Drive,Brake Control,2.85
580,05-05-2022 00:30,Backhoe_Loader_1,Fuel,Water in Fuel,2562.45
581,05-05-2022 00:40,Dozer_1,Fuel,Level,4.52
582,05-05-2022 00:50,Dozer_1,Fuel,Water in Fuel,1284.61
583,05-05-2022 01:00,Excavator_1,Engine,Speed,6388.64
584,05-05-2022 01:10,Articulated_Truck_1,Drive,Transmission Pressure,1840.62
585,05-05-2022 01:20,Articulated_Truck_1,Engine,Oil Pressure,121.23
586,05-05-2022 01:30,Dozer_1,Fuel,Water in Fuel,4371.21
587,05-05-2022 01:40,Backhoe_Loader_1,Fuel,Pressure,178.67
588,05-05-2022 01:50,Excavator_1,Fuel,Level,1.84
589,05-05-2022 02:00,Excavator_1,Drive,Pedal Sensor,28.56
590,05-05-2022 02:10,Articulated_Truck_1,Misc,Exhaust Gas Temparature,454.23
591,05-05-2022 02:20,Excavator_1,Fuel,Water in Fuel,3392.6
592,05-05-2022 02:30,Articulated_Truck_1,Drive,Pedal Sensor,14.44
593,05-05-2022 02:40,Articulated_Truck_1,Fuel,Water in Fuel,3901.28
594,05-05-2022 02:50,Dozer_1,Engine,Temparature,281.61
595,05-05-2022 03:00,Excavator_1,Drive,Brake Control,1.56
596,05-05-2022 03:10,Articulated_Truck_1,Engine,Temparature,520.45
597,05-05-2022 03:20,Backhoe_Loader_1,Fuel,Level,3.06
598,05-05-2022 03:30,Articulated_Truck_1,Fuel,Level,0.58
599,05-05-2022 03:40,Dozer_1,Fuel,Water in Fuel,6596.08
600,05-05-2022 03:50,Excavator_1,Fuel,Temparature,317.68
601,05-05-2022 04:00,Backhoe_Loader_1,Engine,Oil Pressure,91.63
602,05-05-2022 04:10,Dozer_1,Engine,Oil Pressure,22.57
603,05-05-2022 04:20,Dozer_1,Drive,Brake Control,2.99
604,05-05-2022 04:30,Excavator_1,Misc,Hydraulic Pump Rate,445.19
605,05-05-2022 04:40,Excavator_1,Misc,Exhaust Gas Temparature,626.5
606,05-05-2022 04:50,Dozer_1,Drive,Brake Control,2.65
607,05-05-2022 05:00,Articulated_Truck_1,Drive,Brake Control,1.41
608,05-05-2022 05:10,Dozer_1,Fuel,Water in Fuel,4539.34
609,05-05-2022 05:20,Excavator_1,Engine,Oil Pressure,129.04
610,05-05-2022 05:30,Backhoe_Loader_1,Drive,Pedal Sensor,27.43
611,05-05-2022 05:40,Excavator_1,Misc,Exhaust Gas Temparature,435.37
612,05-05-2022 05:50,Dozer_1,Misc,Exhaust Gas Temparature,1514.21
613,05-05-2022 06:00,Backhoe_Loader_1,Fuel,Level,2.82
614,05-05-2022 06:10,Articulated_Truck_1,Misc,Hydraulic Pump Rate,271.81
615,05-05-2022 06:20,Dozer_1,Engine,Temparature,281.47
616,05-05-2022 06:30,Dozer_1,Misc,Exhaust Gas Temparature,1189.04
617,05-05-2022 06:40,Dozer_1,Drive,Brake Control,3.55
618,05-05-2022 06:50,Articulated_Truck_1,Misc,Air Filter Pressure,12.71
619,05-05-2022 07:00,Articulated_Truck_1,Engine,Temparature,788.01
620,05-05-2022 07:10,Dozer_1,Fuel,Level,0.26
621,05-05-2022 07:20,Excavator_1,Misc,Exhaust Gas Temparature,1964.94
622,05-05-2022 07:30,Articulated_Truck_1,Misc,Exhaust Gas Temparature,1812.27
623,05-05-2022 07:40,Backhoe_Loader_1,Misc,System Voltage,55.56
624,05-05-2022 07:50,Dozer_1,Engine,Temparature,84.24
625,05-05-2022 08:00,Articulated_Truck_1,Drive,Transmission Pressure,1556.75
626,05-05-2022 08:10,Articulated_Truck_1,Fuel,Pressure,84.54
627,05-05-2022 08:20,Articulated_Truck_1,Engine,Temparature,366.8
628,05-05-2022 08:30,Excavator_1,Drive,Pedal Sensor,5.05
629,05-05-2022 08:40,Excavator_1,Engine,Oil Pressure,8.9
630,05-05-2022 08:50,Backhoe_Loader_1,Engine,Speed,1784.54
631,05-05-2022 09:00,Dozer_1,Misc,Air Filter Pressure,10.1
632,05-05-2022 09:10,Excavator_1,Drive,Pedal Sensor,19.7
633,05-05-2022 09:20,Backhoe_Loader_1,Drive,Pedal Sensor,26.77
634,05-05-2022 09:30,Backhoe_Loader_1,Misc,Air Filter Pressure,39.5
635,05-05-2022 09:40,Backhoe_Loader_1,Fuel,Pressure,126.3
636,05-05-2022 09:50,Dozer_1,Drive,Transmission Pressure,1506.79
637,05-05-2022 10:00,Dozer_1,Fuel,Pressure,8.9
638,05-05-2022 10:10,Dozer_1,Drive,Transmission Pressure,776.79
639,05-05-2022 10:20,Dozer_1,Drive,Pedal Sensor,13.23
640,05-05-2022 10:30,Backhoe_Loader_1,Drive,Pedal Sensor,4.7
641,05-05-2022 10:40,Dozer_1,Fuel,Temparature,280.54
642,05-05-2022 10:50,Dozer_1,Fuel,Level,2.35
643,05-05-2022 11:00,Articulated_Truck_1,Fuel,Pressure,72.35
644,05-05-2022 11:10,Articulated_Truck_1,Fuel,Temparature,550.13
645,05-05-2022 11:20,Dozer_1,Drive,Transmission Pressure,78.49
646,05-05-2022 11:30,Backhoe_Loader_1,Misc,Exhaust Gas Temparature,1863.59
647,05-05-2022 11:40,Articulated_Truck_1,Fuel,Temparature,774.56
648,05-05-2022 11:50,Excavator_1,Drive,Pedal Sensor,10.87
649,05-05-2022 12:00,Articulated_Truck_1,Drive,Transmission Pressure,1394.67
650,05-05-2022 12:10,Backhoe_Loader_1,Misc,Exhaust Gas Temparature,1215.98
651,05-05-2022 12:20,Backhoe_Loader_1,Drive,Pedal Sensor,9.73
652,05-05-2022 12:30,Articulated_Truck_1,Fuel,Water in Fuel,3248.14
653,05-05-2022 12:40,Backhoe_Loader_1,Drive,Pedal Sensor,22.9
654,05-05-2022 12:50,Excavator_1,Drive,Pedal Sensor,19.13
655,05-05-2022 13:00,Backhoe_Loader_1,Engine,Speed,3338.76
656,05-05-2022 13:10,Articulated_Truck_1,Misc,Exhaust Gas Temparature,788.24
657,05-05-2022 13:20,Articulated_Truck_1,Engine,Temparature,495.69
658,05-05-2022 13:30,Articulated_Truck_1,Misc,Air Filter Pressure,29.44
659,05-05-2022 13:40,Backhoe_Loader_1,Misc,System Voltage,39.88
660,05-05-2022 13:50,Dozer_1,Fuel,Water in Fuel,3722.14
661,05-05-2022 14:00,Backhoe_Loader_1,Engine,Oil Pressure,70.83
662,05-05-2022 14:10,Backhoe_Loader_1,Drive,Pedal Sensor,18.86
663,05-05-2022 14:20,Backhoe_Loader_1,Engine,Speed,3746.58
664,05-05-2022 14:30,Dozer_1,Drive,Pedal Sensor,4.41
665,05-05-2022 14:40,Backhoe_Loader_1,Fuel,Level,1.81
666,05-05-2022 14:50,Articulated_Truck_1,Engine,Oil Pressure,6.78
667,05-05-2022 15:00,Backhoe_Loader_1,Engine,Temparature,307.54
668,05-05-2022 15:10,Articulated_Truck_1,Fuel,Pressure,15.52
669,05-05-2022 15:20,Excavator_1,Drive,Transmission Pressure,886.66
670,05-05-2022 15:30,Backhoe_Loader_1,Drive,Brake Control,2.65
671,05-05-2022 15:40,Backhoe_Loader_1,Drive,Brake Control,0.86
672,05-05-2022 15:50,Backhoe_Loader_1,Drive,Transmission Pressure,1401.67
673,05-05-2022 16:00,Excavator_1,Fuel,Temparature,732.6
674,05-05-2022 16:10,Backhoe_Loader_1,Drive,Transmission Pressure,148.86
675,05-05-2022 16:20,Backhoe_Loader_1,Engine,Speed,5367.08
676,05-05-2022 16:30,Articulated_Truck_1,Engine,Oil Pressure,38.5
677,05-05-2022 16:40,Excavator_1,Fuel,Temparature,266.05
678,05-05-2022 16:50,Articulated_Truck_1,Engine,Oil Pressure,61.23
679,05-05-2022 17:00,Excavator_1,Fuel,Temparature,359.62
680,05-05-2022 17:10,Articulated_Truck_1,Engine,Oil Pressure,104.97
681,05-05-2022 17:20,Excavator_1,Drive,Pedal Sensor,22.12
682,05-05-2022 17:30,Excavator_1,Drive,Brake Control,2.93
683,05-05-2022 17:40,Articulated_Truck_1,Fuel,Level,1.34
684,05-05-2022 17:50,Articulated_Truck_1,Drive,Brake Control,0.33
685,05-05-2022 18:00,Dozer_1,Misc,System Voltage,82.32
686,05-05-2022 18:10,Articulated_Truck_1,Engine,Oil Pressure,144.15
687,05-05-2022 18:20,Articulated_Truck_1,Misc,Air Filter Pressure,4.42
688,05-05-2022 18:30,Dozer_1,Drive,Transmission Pressure,1933.67
689,05-05-2022 18:40,Excavator_1,Engine,Speed,1038.96
690,05-05-2022 18:50,Excavator_1,Fuel,Water in Fuel,3568.18
691,05-05-2022 19:00,Backhoe_Loader_1,Drive,Transmission Pressure,429.92
692,05-05-2022 19:10,Excavator_1,Engine,Oil Pressure,126.59
693,05-05-2022 19:20,Excavator_1,Engine,Speed,5544.99
694,05-05-2022 19:30,Dozer_1,Fuel,Temparature,367.19
695,05-05-2022 19:40,Dozer_1,Engine,Oil Pressure,108.43
696,05-05-2022 19:50,Articulated_Truck_1,Fuel,Water in Fuel,2215.43
697,05-05-2022 20:00,Dozer_1,Drive,Brake Control,1.08
698,05-05-2022 20:10,Articulated_Truck_1,Drive,Transmission Pressure,1517.46
699,05-05-2022 20:20,Dozer_1,Misc,Air Filter Pressure,28.79
700,05-05-2022 20:30,Backhoe_Loader_1,Fuel,Level,3.9
701,05-05-2022 20:40,Excavator_1,Drive,Transmission Pressure,1028.82
702,05-05-2022 20:50,Backhoe_Loader_1,Fuel,Pressure,198.51
703,05-05-2022 21:00,Articulated_Truck_1,Misc,System Voltage,79.53
704,05-05-2022 21:10,Excavator_1,Misc,Exhaust Gas Temparature,1944.05
705,05-05-2022 21:20,Excavator_1,Drive,Transmission Pressure,1148.44
706,05-05-2022 21:30,Articulated_Truck_1,Engine,Temparature,137.06
707,05-05-2022 21:40,Dozer_1,Drive,Brake Control,3.63
708,05-05-2022 21:50,Articulated_Truck_1,Engine,Speed,2453.42
709,05-05-2022 22:00,Backhoe_Loader_1,Fuel,Temparature,796.86
710,05-05-2022 22:10,Excavator_1,Misc,System Voltage,92.17
711,05-05-2022 22:20,Backhoe_Loader_1,Drive,Pedal Sensor,13.61
712,05-05-2022 22:30,Dozer_1,Engine,Temparature,562.46
713,05-05-2022 22:40,Articulated_Truck_1,Engine,Temparature,623.92
714,05-05-2022 22:50,Articulated_Truck_1,Fuel,Pressure,87.61
715,05-05-2022 23:00,Backhoe_Loader_1,Drive,Pedal Sensor,17.81
716,05-05-2022 23:10,Excavator_1,Engine,Temparature,584.36
717,05-05-2022 23:20,Excavator_1,Misc,System Voltage,31.92
718,05-05-2022 23:30,Dozer_1,Fuel,Pressure,10.15
719,05-05-2022 23:40,Excavator_1,Misc,Exhaust Gas Temparature,127.27
720,05-05-2022 23:50,Backhoe_Loader_1,Fuel,Temparature,613.97
721,06-05-2022 00:00,Articulated_Truck_1,Engine,Temparature,337.26
722,06-05-2022 00:10,Backhoe_Loader_1,Engine,Temparature,202.57
723,06-05-2022 00:20,Backhoe_Loader_1,Drive,Brake Control,0.62
724,06-05-2022 00:30,Dozer_1,Misc,System Voltage,76.5
725,06-05-2022 00:40,Dozer_1,Misc,Exhaust Gas Temparature,707.88
726,06-05-2022 00:50,Dozer_1,Misc,Air Filter Pressure,29.56
727,06-05-2022 01:00,Excavator_1,Drive,Pedal Sensor,17.55
728,06-05-2022 01:10,Backhoe_Loader_1,Engine,Speed,4948.06
729,06-05-2022 01:20,Excavator_1,Engine,Speed,2915.86
730,06-05-2022 01:30,Excavator_1,Fuel,Temparature,138.45
731,06-05-2022 01:40,Articulated_Truck_1,Fuel,Pressure,158.23
732,06-05-2022 01:50,Dozer_1,Drive,Transmission Pressure,950.46
733,06-05-2022 02:00,Articulated_Truck_1,Drive,Pedal Sensor,18.46
734,06-05-2022 02:10,Articulated_Truck_1,Drive,Brake Control,3.57
735,06-05-2022 02:20,Dozer_1,Misc,Hydraulic Pump Rate,101.46
